ID,SalePrice
2736,133150.00382245527
2737,115164.76279189599
2738,139154.8654411691
2739,155760.22965423172
2740,123933.27472304576
2741,134991.1796936255
2742,151049.75021439802
2743,159931.20891073885
2744,166734.59875720568
2745,141338.1557942811
2746,137327.67518165533
2747,136863.16661931638
2748,115132.61671619529
2749,133832.10718600737
2750,125453.95119782833
2751,138495.8393303024
2752,203449.9922988893
2753,141650.1998113545
2754,241154.49064800385
2755,142725.0329386425
2756,97015.2182850273
2757,75873.98225210504
2758,88023.35781707772
2759,150329.1059534918
2760,139536.5896839665
2761,138544.91489541368
2762,144046.2202314102
2763,192762.95498386465
2764,164608.9836869302
2765,271548.4910789647
2766,111616.77715700028
2767,83866.23866577748
2768,107778.22095084703
2769,131621.59881054412
2770,141056.98520790544
2771,106736.2285684712
2772,114606.2551679598
2773,173222.61484256972
2774,128066.18664496616
2775,100839.15544327609
2776,151875.65760779366
2777,147543.29587579635
2778,94545.53718316816
2779,117161.42818021898
2780,81882.7688712832
2781,83244.4865755658
2782,101717.14918912153
2783,92589.67926760195
2784,117354.49964495469
2785,136920.2638115924
2786,72759.4312656996
2787,108764.83454966356
2788,86489.60170990444
2789,183383.81931320395
2790,83732.61134761953
2791,114899.06656086065
2792,58093.847092680044
2793,115695.1308208321
2794,94605.9926801374
2795,111432.26427120063
2796,95515.07748640943
2797,201822.14812170173
2798,99852.20898932722
2799,92054.85974481067
2800,72231.54554630477
2801,100079.02195221638
2802,120999.63470014688
2803,160435.02057398515
2804,124627.12344995346
2805,92263.78996873835
2806,99692.50734660838
2807,155811.85635348345
2808,141386.56392000854
2809,116302.35674398528
2810,121358.30598162109
2811,152483.45727291272
2812,169090.41548340424
2813,169408.05899508786
2814,166631.35822753658
2815,89840.75807120916
2816,222048.3439508683
2817,155184.8760753543
2818,124704.07945925191
2819,209471.0584348126
2820,139228.50870410076
2821,106393.30464028845
2822,189310.47698476256
2823,343758.32074669964
2824,165097.2932645134
2825,151868.13734987512
2826,125976.46034100703
2827,131624.26783560464
2828,225625.7763148021
2829,196522.44609480567
2830,231340.5738014936
2831,171077.57031635792
2832,242729.98760419124
2833,283433.6735402634
2834,224608.12317754753
2835,211901.70154092723
2836,187419.35935242978
2837,145436.11231728047
2838,143656.13354160046
2839,187091.20494670037
2840,198540.32761817033
2841,197105.141009563
2842,230404.60986079398
2843,146167.57900810277
2844,172519.5929062926
2845,123678.16784846327
2846,202366.64804414494
2847,203928.45099332888
2848,204580.12761936345
2849,194521.63064021955
2850,277033.0350571168
2851,212484.19333098343
2852,233286.65747905945
2853,257578.7699928629
2854,139316.3070525627
2855,199655.83688998557
2856,215811.2386931227
2857,187588.75267923457
2858,208626.8931105165
2859,120426.21484265744
2860,128336.3379472588
2861,123924.60492786617
2862,185098.16884689353
2863,121100.769988822
2864,215748.94919080383
2865,135096.61032392987
2866,133629.85498867577
2867,102396.54802023488
2868,97799.7637420808
2869,90911.16097687568
2870,127278.09865917193
2871,95648.09203075564
2872,65340.08696870178
2873,106777.84273084492
2874,130632.10046219797
2875,108633.76582879879
2876,175861.90852399878
2877,135142.62971477
2878,150491.8431792861
2879,129577.6221602005
2880,98361.74366784007
2881,126499.96875839074
2882,163395.29117544257
2883,196644.66057943614
2884,209730.02705077315
2885,157691.73283619538
2886,226531.90826424182
2887,75446.56974730558
2888,130875.69051216236
2889,60297.11957413706
2890,80352.99147302499
2891,126828.05585857868
2892,47242.36456722623
2893,64036.52467939369
2894,44860.454947428814
2895,283613.2138338997
2896,244409.49003375467
2897,181166.61784089069
2898,154983.3809003564
2899,195874.89955222502
2900,153507.91266519146
2901,212149.77401721248
2902,183395.75593015956
2903,356936.1341339834
2904,358325.4409589898
2905,83935.58419249757
2906,183277.40854534187
2907,103654.76183865247
2908,129704.49618390026
2909,158801.95179600155
2910,79981.80085535455
2911,89096.23594553278
2912,142874.2581767002
2913,86274.04856407396
2914,81353.19008369197
2915,81960.80119290439
2916,87314.49010491854
2917,182212.00003172553
2918,119705.27281097199
2919,213888.62530939712
